home_ownership,annual_inc,loan_status,dti,fico_range_low
1,113064.0,1,7.97,820.0
0,40000.0,1,11.93,690.0
1,90200.0,0,22.12,695.0
1,97000.0,1,12.84,680.0
0,41000.0,1,38.0,695.0
1,65000.0,1,12.94,675.0
0,50000.0,1,11.83,710.0
1,35000.0,0,27.7,660.0
1,50000.0,1,15.89,675.0
0,75000.0,1,6.16,665.0
1,136000.0,1,12.91,715.0
1,85000.0,1,15.32,745.0
0,50000.0,1,11.04,720.0
1,69204.0,1,16.47,695.0
0,13740.0,1,20.61,690.0
0,55000.0,0,17.35,685.0
1,64000.0,1,13.78,690.0
1,50000.0,1,8.64,680.0
1,260000.0,1,15.6,690.0
0,78000.0,1,34.19,690.0
1,138136.0,1,8.72,700.0
1,50000.0,1,11.93,660.0
0,92000.0,1,3.91,660.0
0,35000.0,1,9.43,765.0
0,70000.0,1,8.19,700.0
1,150000.0,1,22.55,720.0
1,90000.0,1,13.16,700.0
1,42000.0,1,8.91,785.0
1,57500.0,1,29.1,705.0
0,85000.0,1,25.25,715.0
0,100000.0,1,8.66,735.0
1,58000.0,1,14.77,665.0
0,47500.0,1,19.02,660.0
0,22000.0,1,31.48,665.0
1,40000.0,1,10.41,695.0
1,65000.0,1,6.24,665.0
0,70000.0,1,12.87,705.0
1,63000.0,1,24.51,700.0
1,70000.0,1,12.6,675.0
0,72000.0,1,16.85,660.0
0,53746.0,1,34.3,715.0
1,24000.0,1,12.2,660.0
1,150000.0,1,20.81,720.0
0,60650.0,1,21.09,710.0
0,36500.0,0,10.39,670.0
0,42000.0,0,3.77,670.0
1,61000.0,1,24.1,730.0
1,97700.0,1,0.18,725.0
1,80000.0,0,23.51,660.0
0,35000.0,1,28.81,725.0
1,90000.0,1,14.15,685.0
1,201000.0,1,20.66,740.0
0,40000.0,1,9.96,680.0
0,78000.0,1,17.02,710.0
0,115000.0,1,25.62,710.0
1,99670.0,1,15.12,660.0
0,45000.0,1,14.83,675.0
0,40000.0,1,20.37,710.0
1,110000.0,1,14.74,685.0
1,124000.0,1,13.3,665.0
1,52000.0,1,18.76,675.0
1,75000.0,1,27.7,700.0
1,125000.0,1,8.22,730.0
0,30000.0,1,39.52,695.0
0,38750.0,0,16.85,665.0
1,27437.0,1,26.73,670.0
1,52000.0,1,16.18,680.0
0,60000.0,1,26.07,665.0
1,64000.0,1,24.28,670.0
0,55000.0,1,14.84,705.0
1,105000.0,1,18.45,705.0
0,86000.0,1,25.91,700.0
1,62000.0,1,34.78,680.0
1,72500.0,1,32.97,680.0
1,95000.0,1,10.03,795.0
1,81000.0,1,5.5,705.0
0,65000.0,0,9.69,675.0
0,35000.0,1,8.04,715.0
1,68000.0,1,18.76,695.0
0,70000.0,1,3.24,690.0
1,70000.0,1,5.78,660.0
1,65000.0,1,12.96,665.0
1,159000.0,1,26.13,705.0
1,75000.0,1,20.1,705.0
1,122000.0,1,20.43,730.0
1,60000.0,1,11.04,705.0
1,50000.0,1,17.77,675.0
0,47000.0,1,14.62,735.0
1,97000.0,1,21.84,705.0
1,45000.0,0,22.53,725.0
1,62000.0,1,26.44,670.0
1,24000.0,1,1.25,800.0
0,158000.0,1,32.14,670.0
1,57000.0,0,28.53,695.0
1,65000.0,1,23.91,665.0
1,109000.0,1,15.14,720.0
1,35000.0,1,17.35,685.0
1,50000.0,1,17.19,675.0
1,50000.0,1,15.41,765.0
1,68500.0,1,14.49,690.0
1,100000.0,1,11.42,810.0
1,75000.0,1,21.23,665.0
0,56000.0,1,22.17,685.0
0,55000.0,1,31.18,695.0
0,42000.0,1,14.23,665.0
1,42000.0,0,10.8,675.0
1,112000.0,1,18.04,700.0
1,56000.0,1,19.1,695.0
1,81000.0,1,18.19,670.0
1,76000.0,1,37.36,695.0
1,67000.0,1,15.78,670.0
0,63000.0,1,19.75,700.0
0,43000.0,0,8.48,680.0
0,115000.0,1,7.18,725.0
0,45000.0,1,22.37,670.0
1,65000.0,1,27.16,725.0
0,9600.0,1,12.75,745.0
1,40000.0,1,29.82,670.0
0,51500.0,1,16.24,660.0
1,25000.0,1,10.75,815.0
1,47732.0,1,16.8,685.0
0,54000.0,1,3.69,750.0
0,40000.0,1,15.45,695.0
0,85000.0,1,5.38,660.0
1,160000.0,1,24.43,715.0
1,150000.0,1,11.66,765.0
0,55000.0,1,14.47,700.0
1,105000.0,1,16.24,725.0
1,86000.0,1,27.81,675.0
1,62730.0,1,28.36,715.0
0,80000.0,1,16.41,715.0
1,81600.0,1,16.79,695.0
0,45000.0,1,22.88,670.0
0,30000.0,1,10.36,665.0
0,61400.0,1,29.22,695.0
1,87000.0,1,20.98,715.0
1,47753.0,1,28.83,720.0
0,67800.0,1,13.22,710.0
0,83000.0,0,9.99,660.0
0,28000.0,1,21.52,685.0
1,90000.0,1,15.07,690.0
0,35000.0,1,13.44,670.0
1,64000.0,1,36.58,735.0
1,70000.0,1,34.52,760.0
1,95000.0,1,7.91,720.0
0,275000.0,1,15.63,710.0
1,90000.0,1,22.61,710.0
1,76000.0,1,5.83,685.0
1,32000.0,1,46.21,660.0
0,122000.0,1,28.71,670.0
1,91000.0,1,11.67,720.0
1,84400.0,1,24.87,725.0
1,204000.0,1,12.71,660.0
0,53000.0,1,3.69,675.0
0,58000.0,1,16.33,660.0
1,100000.0,1,4.0,660.0
1,75000.0,1,15.89,815.0
0,60000.0,1,31.69,695.0
0,55000.0,1,16.5,685.0
1,19000.0,1,29.06,660.0
1,90000.0,1,19.31,665.0
1,43000.0,1,17.81,660.0
1,63000.0,1,16.04,665.0
1,60000.0,1,14.52,665.0
1,155000.0,1,5.44,700.0
1,108500.0,1,19.07,685.0
1,52000.0,1,8.58,690.0
1,150000.0,1,7.65,695.0
1,87000.0,1,16.97,695.0
0,36000.0,1,14.63,690.0
1,64800.0,1,8.57,685.0
1,85000.0,1,28.04,705.0
1,65000.0,1,18.35,695.0
0,25041.0,1,21.57,685.0
0,47700.0,1,11.75,670.0
1,99680.0,1,5.04,710.0
1,60000.0,1,32.58,685.0
0,62000.0,1,29.37,685.0
1,48000.0,1,13.4,675.0
0,103000.0,0,22.79,760.0
1,60000.0,1,29.74,665.0
1,24000.0,1,50.8,710.0
1,90000.0,1,21.43,725.0
1,36000.0,1,8.63,670.0
1,80000.0,1,14.33,690.0
0,80000.0,1,2.87,785.0
0,60000.0,1,10.64,675.0
1,26000.0,1,8.45,670.0
0,45000.0,1,28.88,660.0
0,55000.0,1,17.26,675.0
1,20000.0,0,3.0,710.0
1,63000.0,1,11.39,765.0
1,93000.0,1,14.52,665.0
1,25000.0,1,25.35,695.0
1,98000.0,1,8.48,675.0
1,32000.0,1,20.37,705.0
1,79098.0,1,17.92,695.0
1,60000.0,1,17.61,670.0
1,125000.0,1,14.12,700.0
0,180000.0,1,16.45,680.0
1,45000.0,0,20.43,715.0
1,45000.0,1,18.03,685.0
0,75000.0,1,6.45,660.0
1,90000.0,1,17.45,730.0
0,70000.0,1,5.66,770.0
0,33000.0,0,26.74,660.0
0,134600.0,1,10.44,690.0
1,52400.0,1,24.64,665.0
1,71000.0,1,18.53,690.0
1,125000.0,1,40.71,690.0
1,45000.0,1,17.68,660.0
0,80000.0,1,22.41,670.0
1,250000.0,1,9.69,735.0
1,86000.0,1,9.63,705.0
1,90000.0,1,24.17,660.0
1,114000.0,1,14.78,710.0
1,60000.0,1,23.34,710.0
1,77316.0,1,17.99,725.0
1,46000.0,1,21.81,660.0
0,40000.0,1,28.98,685.0
1,35000.0,1,10.94,745.0
1,75600.0,1,46.04,670.0
0,67000.0,1,28.55,715.0
0,80000.0,1,7.57,715.0
0,30000.0,0,27.17,665.0
1,48000.0,1,12.64,680.0
1,39332.0,1,32.35,705.0
1,40000.0,1,12.39,680.0
1,65000.0,1,9.14,705.0
1,140000.0,1,11.75,680.0
1,210000.0,1,14.3,695.0
1,124000.0,1,2.84,725.0
1,50000.0,1,8.81,660.0
1,75000.0,1,14.74,735.0
1,75000.0,1,13.12,665.0
1,110000.0,1,21.98,685.0
0,35000.0,1,25.27,705.0
0,28891.0,0,0.96,730.0
0,64500.0,1,2.33,710.0
0,75000.0,1,10.53,660.0
0,25000.0,1,16.32,720.0
1,33864.0,1,38.8,660.0
0,48000.0,0,36.75,680.0
1,75800.0,1,22.04,680.0
0,150000.0,1,6.22,690.0
1,97000.0,1,15.97,780.0
1,23000.0,0,27.4,690.0
0,35000.0,1,6.24,675.0
1,150000.0,1,21.61,690.0
1,85000.0,1,3.64,690.0
0,55600.0,1,18.02,680.0
0,36500.0,0,20.49,705.0
0,40000.0,1,25.62,690.0
1,60000.0,0,22.58,675.0
1,35000.0,1,27.19,660.0
1,120000.0,1,10.08,705.0
1,50000.0,1,9.49,715.0
0,98000.0,1,24.44,680.0
0,60000.0,0,17.62,680.0
1,450000.0,1,16.88,665.0
1,50000.0,1,15.77,695.0
1,150000.0,1,3.94,660.0
1,83000.0,1,14.47,700.0
0,29000.0,1,27.81,670.0
1,74000.0,1,23.97,780.0
1,145000.0,1,22.71,755.0
1,56000.0,1,16.95,695.0
0,52000.0,1,8.79,665.0
1,82000.0,1,16.39,725.0
1,149500.0,1,24.88,695.0
1,75000.0,1,14.08,675.0
0,40000.0,0,23.52,670.0
1,45000.0,1,8.61,700.0
1,65000.0,1,3.66,800.0
1,59592.0,1,15.71,820.0
1,240000.0,0,20.34,670.0
1,144000.0,1,23.56,745.0
1,50000.0,1,20.45,730.0
0,85000.0,1,14.56,660.0
0,32000.0,1,14.07,670.0
1,74000.0,1,23.89,685.0
0,75000.0,1,23.65,690.0
1,225000.0,1,8.25,700.0
1,75000.0,1,14.24,775.0
0,19000.0,1,28.55,685.0
1,52000.0,1,44.38,700.0
0,90000.0,0,2.63,675.0
1,126000.0,1,12.84,680.0
0,45000.0,1,29.92,705.0
1,78000.0,1,5.06,710.0
0,70000.0,0,20.33,665.0
0,68000.0,1,31.13,680.0
1,65000.0,0,31.04,690.0
0,60000.0,1,11.74,670.0
0,20000.0,1,28.81,665.0
1,54000.0,1,23.2,675.0
1,185000.0,1,14.89,695.0
0,105000.0,0,12.22,695.0
1,38000.0,1,16.93,660.0
0,54000.0,1,14.89,685.0
1,85000.0,0,18.06,795.0
0,48800.0,1,37.9,670.0
1,42000.0,1,17.0,660.0
1,55000.0,1,1.64,790.0
1,190000.0,1,9.35,720.0
0,85000.0,0,9.76,660.0
1,60000.0,1,18.88,670.0
1,115000.0,1,17.41,685.0
1,42095.64,1,7.18,690.0
0,92000.0,1,22.33,685.0
1,123528.0,1,5.61,815.0
1,34000.0,1,16.1,675.0
1,51000.0,1,13.18,710.0
1,100000.0,1,15.06,710.0
1,35000.0,1,15.84,705.0
0,94570.0,1,12.84,705.0
0,76000.0,1,22.01,690.0
1,47000.0,1,18.03,670.0
1,36000.0,1,23.8,760.0
1,75000.0,1,7.66,795.0
1,56300.0,1,22.55,740.0
1,175000.0,1,4.7,760.0
1,64000.0,1,23.23,690.0
1,102000.0,1,25.59,730.0
1,45600.0,1,20.23,670.0
1,94507.0,1,14.63,690.0
0,80720.0,1,17.22,670.0
1,50364.0,1,15.06,770.0
0,15300.0,0,32.47,665.0
1,66000.0,1,25.56,670.0
1,54500.0,1,17.48,660.0
0,217000.0,1,21.71,675.0
0,74500.0,1,11.17,745.0
1,85000.0,1,18.33,725.0
0,72000.0,1,22.08,720.0
1,54000.0,0,17.11,665.0
0,40004.0,1,33.06,695.0
0,80000.0,1,12.24,675.0
0,540000.0,1,10.33,670.0
0,24000.0,1,10.47,660.0
0,40000.0,1,9.33,690.0
1,110000.0,1,23.16,710.0
1,58000.0,1,12.64,750.0
0,66000.0,1,8.76,760.0
1,85215.0,0,28.91,690.0
1,196000.0,1,17.28,690.0
1,68000.0,1,18.18,805.0
0,62000.0,1,19.53,660.0
0,62000.0,0,24.95,660.0
0,372000.0,1,2.7,675.0
0,44000.0,1,12.06,685.0
0,92000.0,1,10.17,670.0
1,145000.0,1,20.24,685.0
1,155000.0,1,17.81,695.0
1,45000.0,0,18.32,675.0
0,70000.0,0,19.96,660.0
1,34000.0,1,26.93,710.0
0,52300.0,0,14.46,675.0
1,92117.76,1,29.12,670.0
0,98000.0,0,28.47,665.0
1,73000.0,1,28.65,660.0
1,55000.0,0,30.31,690.0
1,55000.0,1,19.27,690.0
0,85000.0,1,18.58,660.0
1,50000.0,0,30.6,665.0
0,30000.0,1,26.52,665.0
0,45000.0,1,6.77,665.0
1,90000.0,0,22.82,665.0
1,87000.0,1,20.02,685.0
0,19130.0,1,22.15,710.0
1,112000.0,1,12.26,675.0
1,55000.0,1,12.96,680.0
1,60000.0,1,11.86,690.0
0,45240.0,1,13.26,660.0
0,90000.0,1,8.37,670.0
1,360000.0,1,7.04,670.0
0,32000.0,1,17.29,675.0
1,112159.0,1,4.25,670.0
1,125000.0,1,17.35,720.0
0,110000.0,1,36.07,675.0
0,65000.0,1,38.2,690.0
0,78000.0,1,21.23,685.0
1,51100.0,1,13.55,755.0
1,69000.0,1,17.8,715.0
1,50700.0,1,18.63,705.0
1,53000.0,1,28.69,660.0
0,75000.0,1,18.7,720.0
1,95000.0,1,11.06,745.0
1,87000.0,1,5.28,680.0
0,47000.0,1,25.94,660.0
1,63000.0,1,13.22,660.0
1,145000.0,1,14.79,700.0
1,45000.0,1,19.57,695.0
1,47000.0,1,6.47,715.0
1,56000.0,1,24.95,680.0
1,980000.0,1,8.93,670.0
1,90000.0,1,8.09,705.0
1,56000.0,0,11.79,660.0
1,140000.0,1,1.23,715.0
1,89500.0,1,10.65,725.0
0,70000.0,1,11.73,725.0
0,42000.0,1,12.31,690.0
1,33000.0,1,11.31,705.0
0,52000.0,1,22.85,665.0
1,120000.0,0,4.32,660.0
1,44000.0,1,4.8,695.0
1,62000.0,1,14.17,660.0
0,105000.0,1,19.25,700.0
1,28000.0,1,22.12,775.0
1,75000.0,1,30.6,675.0
0,25000.0,1,9.02,720.0
0,100446.0,1,8.11,725.0
1,160000.0,1,11.56,690.0
0,65000.0,1,10.06,665.0
1,86000.0,1,34.15,750.0
0,51500.0,1,17.48,665.0
1,48000.0,1,18.05,665.0
0,120000.0,1,15.09,710.0
0,28800.0,1,38.0,660.0
1,68000.0,1,17.49,700.0
1,50000.0,1,13.85,725.0
1,70000.0,1,30.96,705.0
1,65000.0,1,19.46,675.0
1,28000.0,1,32.0,700.0
0,56000.0,1,12.49,660.0
0,25000.0,1,18.53,720.0
1,118000.0,1,11.53,705.0
1,31000.0,1,15.52,660.0
1,60000.0,0,5.58,685.0
1,85000.0,0,26.44,665.0
1,40000.0,1,27.6,765.0
0,60000.0,1,4.98,660.0
1,96000.0,1,7.45,730.0
0,38000.0,1,12.44,660.0
1,58000.0,1,6.08,660.0
1,48180.0,1,20.55,695.0
0,54000.0,1,26.24,675.0
1,70000.0,1,14.25,665.0
1,65000.0,1,27.55,700.0
0,39000.0,1,13.91,690.0
0,45000.0,1,27.15,670.0
1,41000.0,1,35.05,710.0
1,25000.0,1,25.92,705.0
1,130000.0,1,2.16,685.0
1,65000.0,0,5.71,660.0
0,35000.0,1,26.1,680.0
1,155500.0,1,17.73,685.0
0,90500.0,0,4.23,700.0
0,30000.0,1,30.72,690.0
1,48650.0,1,15.07,710.0
0,25000.0,0,28.66,685.0
1,145000.0,1,33.83,665.0
1,43000.0,1,20.93,710.0
0,67000.0,1,9.47,660.0
1,9623.0,1,69.04,690.0
1,55000.0,1,8.64,675.0
1,45000.0,0,9.68,665.0
1,52000.0,0,24.2,665.0
0,60000.0,1,1.92,700.0
0,43154.0,1,17.88,700.0
1,85000.0,1,24.91,785.0
0,45000.0,1,30.56,685.0
0,58000.0,1,22.68,725.0
1,98000.0,1,24.3,785.0
0,90000.0,1,28.95,660.0
1,42238.0,1,14.04,700.0
0,90892.0,1,26.55,665.0
1,65000.0,0,22.51,710.0
1,135000.0,1,17.24,660.0
1,28000.0,1,24.05,680.0
0,60000.0,1,10.56,665.0
1,150000.0,1,16.26,675.0
1,150000.0,1,10.06,785.0
1,99000.0,1,6.29,670.0
0,60000.0,1,4.43,685.0
0,40000.0,0,34.68,675.0
1,344000.0,1,23.31,720.0
1,50000.0,0,15.89,715.0
1,31000.0,1,36.43,695.0
1,68000.0,0,38.19,665.0
0,30000.0,1,27.96,670.0
0,50000.0,1,7.66,660.0
0,93000.0,1,13.29,665.0
1,78000.0,0,20.82,710.0
1,150000.0,1,16.36,670.0
0,60000.0,0,20.28,660.0
1,45000.0,1,19.76,725.0
1,170042.0,1,17.37,740.0
1,188000.0,1,15.06,705.0
1,127000.0,1,13.85,700.0
1,48000.0,1,17.88,660.0
1,60000.0,1,27.81,685.0
0,50000.0,1,18.55,660.0
1,30000.0,1,7.64,740.0
0,55000.0,1,22.21,670.0
1,105000.0,1,5.28,765.0
1,125000.0,1,24.24,720.0
1,80000.0,1,30.08,685.0
1,175000.0,1,4.76,730.0
1,130000.0,1,15.52,665.0
0,82751.76,1,18.14,660.0
0,42000.0,1,12.14,680.0
1,60000.0,1,13.52,670.0
1,81000.0,0,25.2,690.0
1,90000.0,1,34.28,700.0
1,174000.0,1,12.67,705.0
1,61700.0,1,27.95,710.0
0,105000.0,1,16.48,670.0
1,55000.0,1,14.44,700.0
1,59000.0,1,16.03,750.0
1,20000.0,0,7.56,660.0
1,90000.0,1,9.81,680.0
1,50000.0,0,16.83,700.0
1,75000.0,1,29.62,720.0
1,112000.0,1,20.21,685.0
1,30000.0,1,13.36,695.0
1,70000.0,1,38.92,680.0
0,77000.0,1,10.63,730.0
1,87756.0,1,20.72,720.0
0,19000.0,1,22.96,685.0
0,110000.0,1,15.06,690.0
1,90000.0,1,26.88,695.0
0,207500.0,1,10.64,710.0
1,120000.0,1,16.97,790.0
0,60000.0,1,24.13,685.0
0,75000.0,1,7.44,685.0
0,80000.0,1,11.78,660.0
0,45000.0,0,22.67,705.0
1,90000.0,1,6.19,685.0
1,42615.0,1,7.97,665.0
1,242000.0,1,8.85,800.0
1,90000.0,1,14.06,750.0
0,120000.0,1,15.56,665.0
0,77000.0,1,23.08,695.0
1,50378.0,1,7.43,680.0
1,190000.0,1,12.53,665.0
1,50004.0,1,11.9,740.0
0,52571.0,1,13.9,685.0
0,120000.0,1,11.62,725.0
0,42000.0,1,14.54,670.0
1,71000.0,1,16.21,670.0
1,120000.0,1,17.68,720.0
1,44000.0,1,40.13,715.0
0,140000.0,1,24.56,675.0
1,87500.0,1,17.09,690.0
0,54000.0,1,24.6,675.0
0,75000.0,1,29.15,680.0
1,36000.0,1,38.87,690.0
0,50000.0,1,11.09,735.0
1,81000.0,1,23.29,705.0
1,81000.0,1,11.1,720.0
1,48000.0,1,9.05,680.0
0,40000.0,1,9.39,695.0
0,76000.0,0,29.56,680.0
1,71000.0,1,20.45,700.0
1,164000.0,1,9.21,670.0
1,95000.0,1,8.34,770.0
1,61000.0,1,18.59,705.0
1,92700.0,1,20.92,690.0
0,91000.0,1,15.03,745.0
1,79717.68,0,26.25,675.0
1,12000.0,1,26.1,710.0
1,75000.0,1,32.33,715.0
0,58500.0,0,30.91,680.0
0,45000.0,1,19.87,665.0
0,54000.0,1,11.07,680.0
0,70000.0,1,16.2,660.0
0,65000.0,1,26.22,700.0
0,50000.0,1,14.07,720.0
1,40000.0,1,22.28,660.0
1,97000.0,1,13.76,715.0
0,40000.0,1,4.02,690.0
0,35300.0,1,15.78,670.0
1,322000.0,1,11.27,680.0
1,104000.0,1,10.11,715.0
1,35000.0,0,27.27,775.0
0,56000.0,1,9.98,680.0
1,195000.0,1,25.56,680.0
0,180000.0,1,8.39,730.0
0,45000.0,1,19.73,735.0
1,19200.0,1,0.63,760.0
1,68000.0,1,27.02,670.0
1,150000.0,0,22.0,675.0
0,49650.0,1,7.35,680.0
0,100000.0,1,14.83,690.0
0,55000.0,1,13.62,705.0
1,29000.0,1,18.63,665.0
1,105000.0,1,15.87,685.0
1,74500.0,1,32.56,715.0
1,140000.0,0,11.03,705.0
1,62000.0,1,24.7,695.0
1,90000.0,1,21.39,710.0
1,142000.0,1,10.47,695.0
0,34044.0,1,25.6,690.0
1,49000.0,1,11.05,660.0
1,68000.0,1,31.93,690.0
1,81000.0,1,16.68,720.0
0,70000.0,1,29.18,715.0
1,54996.0,1,12.96,670.0
0,42000.0,0,10.43,660.0
1,75000.0,1,14.48,750.0
1,60964.8,1,22.52,670.0
1,73000.0,1,17.69,705.0
0,30000.0,1,20.44,670.0
1,33900.0,0,20.46,660.0
0,36000.0,1,16.0,690.0
1,200000.0,1,10.94,775.0
1,56000.0,1,22.07,700.0
1,80000.0,1,6.21,685.0
1,55000.0,0,20.46,695.0
0,85000.0,0,27.95,705.0
1,150000.0,1,6.74,700.0
0,130000.0,1,14.05,710.0
0,34000.0,1,12.68,700.0
0,58000.0,0,23.82,670.0
0,75000.0,1,24.04,670.0
0,70000.0,1,21.09,670.0
1,70000.0,1,20.33,740.0
0,35000.0,1,20.64,700.0
1,55000.0,1,6.74,685.0
0,59000.0,1,24.47,715.0
1,68000.0,1,16.81,670.0
1,508000.0,1,20.72,690.0
1,75000.0,1,20.85,700.0
1,47000.0,0,13.76,670.0
1,120000.0,1,20.19,715.0
1,95000.0,1,3.63,730.0
1,80000.0,1,12.18,705.0
1,52000.0,1,22.66,695.0
1,200000.0,1,7.54,715.0
1,65000.0,1,3.4,710.0
1,65000.0,1,32.53,695.0
0,95000.0,1,12.18,675.0
0,54000.0,1,14.69,665.0
0,45000.0,1,30.53,670.0
1,100000.0,1,21.55,735.0
1,60000.0,1,29.3,695.0
1,70000.0,1,18.1,695.0
1,56000.0,1,12.39,690.0
1,62000.0,1,14.83,695.0
1,90142.0,1,16.32,705.0
0,90000.0,1,15.69,720.0
0,11652.0,0,14.42,670.0
1,25000.0,0,10.85,680.0
1,90000.0,0,9.65,675.0
0,70000.0,1,15.07,690.0
1,100000.0,0,35.28,670.0
0,85000.0,1,16.19,700.0
0,84000.0,0,11.34,680.0
1,110000.0,1,12.03,695.0
1,70000.0,1,22.99,695.0
1,100000.0,1,31.44,680.0
1,42000.0,1,19.86,700.0
0,35700.0,1,17.82,675.0
0,45000.0,1,9.12,670.0
1,55000.0,1,12.55,670.0
1,120000.0,1,12.63,675.0
0,160000.0,1,4.53,815.0
0,51800.0,1,17.7,665.0
1,90000.0,0,12.47,660.0
1,91000.0,1,19.35,715.0
1,85000.0,1,17.18,705.0
1,85000.0,1,14.12,715.0
1,175000.0,0,18.02,665.0
1,40000.0,1,19.16,690.0
1,72000.0,1,18.27,685.0
0,58100.0,1,32.64,740.0
0,90000.0,1,20.29,705.0
0,119000.0,1,6.94,745.0
1,60000.0,1,35.24,700.0
1,98000.0,1,20.48,695.0
0,45000.0,0,26.59,675.0
0,80000.0,1,24.38,740.0
1,140000.0,1,13.98,670.0
1,135000.0,1,17.51,750.0
0,19000.0,1,12.26,695.0
0,80000.0,1,4.46,685.0
1,65667.0,1,25.46,740.0
1,50000.0,1,5.63,700.0
1,125000.0,1,23.69,670.0
0,50000.0,1,19.42,685.0
0,26172.0,1,11.33,670.0
0,52000.0,1,4.64,755.0
1,70000.0,1,30.64,670.0
0,26000.0,1,13.34,670.0
1,100000.0,1,17.05,660.0
1,53000.0,1,23.71,675.0
0,41080.0,1,19.37,685.0
1,114000.0,1,11.92,800.0
0,75000.0,1,8.14,680.0
1,150000.0,1,10.76,730.0
0,40000.0,1,22.8,695.0
0,65000.0,1,20.82,695.0
1,45000.0,1,7.92,705.0
0,45000.0,1,3.44,675.0
0,50000.0,1,18.58,715.0
1,31000.0,1,18.71,710.0
1,41660.0,1,29.04,665.0
1,110000.0,1,12.21,705.0
0,36000.0,1,15.02,680.0
1,30000.0,1,28.04,660.0
1,341000.0,1,20.47,730.0
1,45000.0,1,7.99,765.0
1,200000.0,1,19.6,685.0
0,95000.0,1,25.67,700.0
0,75000.0,1,14.21,670.0
0,45000.0,0,25.44,670.0
0,240000.0,1,4.99,710.0
1,57037.0,0,22.87,675.0
1,50000.0,1,14.53,670.0
0,150000.0,1,4.7,690.0
1,55000.0,1,18.7,675.0
0,52000.0,1,16.89,675.0
0,53000.0,1,31.52,690.0
1,80000.0,1,14.7,665.0
1,85000.0,1,28.88,680.0
1,63000.0,1,19.81,720.0
1,108000.0,1,12.48,680.0
0,31000.0,1,10.69,685.0
1,30000.0,1,10.73,725.0
0,38000.0,1,7.14,680.0
1,59350.0,1,14.22,705.0
0,34382.4,1,43.31,720.0
0,78000.0,1,25.65,700.0
0,72000.0,1,18.5,665.0
0,74400.0,0,29.7,690.0
1,240000.0,1,24.98,695.0
0,65000.0,1,24.35,660.0
1,44000.0,1,17.21,675.0
1,80000.0,1,14.04,685.0
0,30650.0,1,15.21,720.0
1,110000.0,1,19.9,705.0
0,46000.0,1,30.48,665.0
0,84000.0,1,13.96,790.0
0,37322.0,1,13.25,675.0
1,96000.0,1,7.97,685.0
0,39000.0,1,22.58,660.0
1,120000.0,1,19.79,745.0
1,65000.0,1,33.07,735.0
0,45000.0,1,21.73,665.0
1,56500.0,1,37.19,675.0
1,67000.0,1,22.51,670.0
1,73000.0,0,34.77,685.0
1,102000.0,1,19.49,735.0
1,47000.0,1,27.68,665.0
1,99000.0,1,32.83,710.0
0,150000.0,1,9.33,705.0
1,110000.0,1,19.6,730.0
1,30000.0,0,14.0,660.0
1,84000.0,1,28.91,700.0
0,35000.0,1,16.09,660.0
1,72000.0,1,25.53,680.0
1,75000.0,1,17.6,740.0
1,105000.0,1,6.63,665.0
1,50000.0,1,14.62,735.0
0,40000.0,1,7.53,670.0
1,30000.0,1,23.59,795.0
0,30000.0,1,20.32,665.0
1,76000.0,1,12.13,720.0
1,100000.0,1,19.31,700.0
1,75600.0,1,12.63,730.0
0,60000.0,1,29.18,690.0
0,45000.0,1,15.79,670.0
1,120000.0,1,17.15,705.0
0,45000.0,1,18.48,660.0
0,50000.0,1,30.94,715.0
1,123600.0,1,17.52,695.0
1,54000.0,1,26.3,670.0
1,70000.0,1,25.03,715.0
1,48000.0,1,7.02,660.0
1,78000.0,1,20.02,720.0
1,87000.0,1,10.47,670.0
1,85000.0,1,10.68,670.0
0,110000.0,1,27.79,740.0
0,50000.0,0,37.76,690.0
1,60000.0,1,26.72,735.0
0,75000.0,1,21.18,690.0
1,70000.0,1,16.49,665.0
1,45000.0,0,34.56,685.0
0,67000.0,1,25.42,690.0
0,107000.0,1,29.89,675.0
1,41600.0,1,11.45,700.0
0,68000.0,1,11.96,765.0
1,50000.0,1,32.07,715.0
0,204000.0,1,6.79,670.0
0,30000.0,1,1.0,680.0
0,30000.0,1,22.32,695.0
1,59000.0,1,12.0,700.0
1,218000.0,1,25.55,715.0
1,30000.0,1,17.0,725.0
0,62000.0,1,20.79,685.0
1,35000.0,1,19.77,740.0
1,80000.0,1,39.54,685.0
1,90000.0,1,19.59,685.0
1,136000.0,1,16.74,680.0
1,165000.0,1,17.89,810.0
1,100000.0,1,18.78,680.0
0,44000.0,1,26.02,700.0
1,57500.0,1,32.21,660.0
0,48000.0,1,14.9,700.0
1,30000.0,0,27.8,685.0
1,78000.0,1,11.69,700.0
1,125000.0,1,10.69,660.0
1,110000.0,1,12.73,760.0
0,71000.0,1,20.35,695.0
1,100000.0,1,11.8,680.0
0,50000.0,1,22.71,730.0
0,40000.0,1,11.58,690.0
1,62000.0,0,20.73,665.0
0,72000.0,1,11.3,660.0
1,60000.0,1,27.08,715.0
1,78000.0,1,32.74,710.0
1,48000.0,0,2.96,730.0
1,50000.0,1,15.28,660.0
1,60000.0,1,31.23,675.0
0,65000.0,0,14.84,665.0
1,73242.0,1,19.91,725.0
0,35000.0,1,26.3,685.0
1,75000.0,1,19.01,700.0
1,160000.0,1,9.45,675.0
0,72000.0,1,11.28,690.0
