home_ownership,annual_inc,loan_status,dti,fico_range_low
1,105000.0,1,5.66,830.0
1,55000.0,1,20.95,690.0
1,80000.0,1,10.8,680.0
1,40000.0,1,19.65,700.0
0,55000.0,0,29.37,705.0
0,48000.0,0,28.48,670.0
1,350000.0,1,16.13,735.0
0,35000.0,0,26.34,685.0
1,48000.0,1,23.25,660.0
0,65000.0,0,18.13,680.0
0,75000.0,1,11.78,685.0
0,25000.0,1,3.31,780.0
0,30000.0,1,16.0,720.0
1,124000.0,1,18.83,685.0
0,71250.0,1,22.65,660.0
1,160000.0,1,21.55,715.0
1,71134.0,1,33.27,690.0
0,78000.0,0,22.79,680.0
1,170000.0,1,11.81,785.0
0,78000.0,1,7.49,665.0
1,80000.0,1,12.09,785.0
0,60000.0,0,24.42,685.0
1,85000.0,1,1.35,670.0
1,80000.0,1,24.9,670.0
0,60000.0,1,9.72,685.0
0,60000.0,0,9.92,665.0
0,27500.0,1,16.72,675.0
1,175000.0,1,9.12,705.0
1,80000.0,1,17.09,690.0
0,47000.0,1,25.38,680.0
1,32000.0,1,0.94,765.0
1,76000.0,1,26.73,695.0
0,115000.0,1,3.62,670.0
0,130000.0,1,27.27,720.0
0,125000.0,0,6.29,670.0
0,50000.0,1,25.68,670.0
1,45000.0,0,21.65,720.0
0,65000.0,1,8.79,680.0
0,35000.0,1,25.79,665.0
1,117000.0,1,12.78,675.0
0,45000.0,1,24.35,690.0
1,153000.0,1,27.97,680.0
1,0.0,1,20.6,680.0
1,87000.0,1,21.27,710.0
1,20000.0,1,13.45,725.0
1,186472.0,0,14.89,675.0
1,180000.0,1,14.71,750.0
1,91752.0,1,11.25,680.0
0,50000.0,1,3.5,660.0
1,160000.0,1,9.99,685.0
1,42744.0,1,24.82,700.0
1,17500.0,1,20.28,710.0
1,150000.0,1,17.41,705.0
0,42000.0,1,23.46,695.0
1,80000.0,1,13.05,790.0
1,75000.0,1,29.44,745.0
1,45000.0,1,7.31,700.0
1,39000.0,1,16.55,675.0
0,34000.0,1,14.54,695.0
1,54000.0,1,15.16,685.0
0,80000.0,1,15.71,690.0
1,44000.0,1,21.9,690.0
0,90000.0,1,18.28,710.0
1,44000.0,1,16.26,660.0
1,125000.0,1,11.92,710.0
0,23000.0,1,10.28,660.0
0,83000.0,1,8.15,675.0
1,45000.0,1,28.93,755.0
1,55000.0,1,16.12,670.0
1,60000.0,1,34.4,680.0
1,210000.0,1,17.24,685.0
0,90000.0,0,21.47,695.0
0,88000.0,1,24.49,695.0
1,59000.0,1,13.44,705.0
1,100000.0,1,14.16,690.0
1,52000.0,1,17.75,705.0
1,65000.0,1,4.38,665.0
0,88000.0,1,7.52,665.0
0,25000.0,0,23.67,700.0
1,48000.0,0,17.23,660.0
0,72000.0,1,3.33,665.0
0,53592.0,1,9.08,735.0
1,79000.0,1,7.12,685.0
1,50000.0,1,19.04,690.0
0,70000.0,1,24.65,690.0
1,68942.62,1,27.19,705.0
0,72000.0,1,22.58,695.0
1,75000.0,0,28.67,720.0
0,50000.0,1,24.77,750.0
0,46128.0,1,27.97,685.0
0,75000.0,1,12.66,690.0
0,90000.0,1,16.48,685.0
0,164000.0,1,13.42,660.0
0,80000.0,1,19.7,660.0
1,40000.0,1,21.84,725.0
1,98000.0,1,11.56,700.0
1,78000.0,1,9.97,665.0
1,130000.0,1,18.39,680.0
1,72000.0,1,15.92,720.0
1,150000.0,1,13.96,665.0
1,77000.0,1,17.36,715.0
1,55000.0,1,13.83,675.0
1,125000.0,1,15.0,715.0
0,23800.0,0,36.46,675.0
0,55123.0,1,11.39,725.0
1,55000.0,1,24.2,665.0
1,102000.0,1,14.01,715.0
0,23040.0,0,12.66,710.0
1,104000.0,1,22.36,665.0
0,35000.0,1,29.7,770.0
0,45000.0,1,20.27,695.0
1,166000.0,1,19.38,680.0
1,107000.0,1,11.51,695.0
0,52000.0,1,43.66,695.0
0,34950.0,1,14.87,660.0
0,44000.0,1,32.46,660.0
1,66200.0,1,33.09,700.0
1,52000.0,1,5.75,685.0
0,114297.0,1,11.76,735.0
1,100000.0,1,12.54,755.0
0,78000.0,0,13.08,675.0
0,84000.0,1,29.21,715.0
0,118000.0,0,24.73,675.0
0,34000.0,1,24.71,675.0
0,24000.0,1,26.95,705.0
0,40000.0,1,14.46,730.0
0,41500.0,1,15.07,660.0
1,38000.0,0,27.07,690.0
1,120000.0,1,15.0,680.0
0,130800.0,1,18.26,690.0
1,90000.0,1,15.23,660.0
1,48000.0,0,19.95,670.0
1,75600.0,1,22.4,660.0
1,80796.0,1,20.96,670.0
1,48000.0,1,11.55,660.0
0,63356.0,1,13.17,685.0
0,48000.0,0,33.83,715.0
1,30000.0,1,51.56,665.0
1,33000.0,1,32.18,675.0
1,150000.0,0,11.25,735.0
1,73210.0,0,27.72,740.0
1,27000.0,1,26.49,750.0
0,100000.0,1,20.51,685.0
1,80000.0,0,18.36,670.0
1,70000.0,1,17.04,720.0
1,62000.0,1,14.23,690.0
0,32640.0,1,19.45,765.0
0,46000.0,1,11.11,720.0
1,114000.0,1,22.07,665.0
0,84000.0,1,32.23,735.0
1,90000.0,1,23.59,700.0
1,114000.0,1,6.57,695.0
1,49000.0,1,33.36,675.0
1,80000.0,1,5.57,740.0
1,60000.0,1,15.46,720.0
0,36000.0,1,11.73,670.0
1,65000.0,1,14.03,700.0
1,135000.0,1,15.95,700.0
0,39354.0,0,10.85,685.0
0,15600.0,1,12.08,680.0
1,47071.0,1,18.3,685.0
1,45000.0,1,14.03,670.0
1,41000.0,1,15.22,715.0
0,54000.0,1,19.38,670.0
1,76000.0,1,28.23,670.0
0,57000.0,1,21.53,695.0
1,140000.0,1,21.44,705.0
0,50000.0,1,22.71,670.0
0,52000.0,1,10.29,665.0
1,75920.0,1,14.35,660.0
0,31200.0,1,10.38,680.0
0,80000.0,1,13.7,680.0
1,93000.0,1,21.41,710.0
1,120000.0,1,12.44,705.0
1,88500.0,1,10.73,720.0
1,38444.0,1,21.51,675.0
0,40000.0,1,13.32,740.0
1,56000.0,0,28.74,670.0
0,125000.0,1,7.86,665.0
1,198000.0,1,16.95,680.0
1,54000.0,1,16.0,670.0
0,75000.0,1,6.96,775.0
1,225000.0,1,27.66,730.0
1,45000.0,1,37.65,690.0
0,54000.0,1,33.64,690.0
1,70000.0,1,16.85,805.0
1,300000.0,1,20.84,690.0
0,65712.0,1,28.38,725.0
0,40000.0,1,3.15,735.0
1,110000.0,1,6.87,755.0
0,200000.0,0,16.09,710.0
1,51000.0,1,28.19,690.0
1,80000.0,1,14.28,675.0
1,55000.0,1,25.27,715.0
0,50000.0,1,12.79,680.0
1,150000.0,1,13.1,725.0
0,45000.0,1,8.27,665.0
0,102000.0,0,38.49,715.0
1,115000.0,1,25.7,680.0
0,27000.0,1,18.31,690.0
0,54080.0,1,21.7,720.0
1,45000.0,1,24.53,670.0
1,63000.0,1,24.93,680.0
0,42000.0,1,12.83,665.0
1,130000.0,1,9.48,690.0
1,62500.0,1,20.45,680.0
1,80000.0,1,20.87,725.0
0,19000.0,1,18.19,720.0
0,48000.0,1,29.45,720.0
0,85000.0,1,10.72,665.0
0,27040.0,0,24.77,670.0
1,51000.0,1,21.74,695.0
0,135000.0,1,7.09,685.0
1,45000.0,1,8.56,665.0
0,36196.0,1,20.06,680.0
1,220000.0,1,12.59,665.0
1,20000.0,1,6.18,670.0
0,138000.0,1,11.02,685.0
1,150000.0,1,32.86,665.0
1,149000.0,1,12.36,690.0
1,89602.0,1,20.17,785.0
0,54000.0,1,21.29,725.0
1,40000.0,1,30.42,725.0
1,40000.0,1,19.08,670.0
0,55000.0,1,15.97,680.0
1,1100000.0,1,7.3,695.0
0,77000.0,1,18.97,690.0
1,105000.0,1,17.27,710.0
1,70000.0,1,24.43,720.0
1,82000.0,1,24.78,665.0
1,165000.0,1,16.46,715.0
0,12700.0,1,21.27,700.0
1,129000.0,1,16.6,730.0
1,37440.0,1,38.94,725.0
1,76000.0,1,30.78,775.0
0,130000.0,1,2.86,700.0
1,75000.0,1,16.19,700.0
1,89000.0,1,9.95,660.0
0,65000.0,1,19.51,680.0
1,53000.0,1,5.91,805.0
1,135410.0,0,39.37,695.0
1,65000.0,1,7.48,670.0
0,60000.0,1,11.34,685.0
0,61000.0,1,18.24,750.0
0,64900.0,1,12.94,665.0
1,130000.0,0,24.81,695.0
1,45000.0,1,14.27,740.0
0,160000.0,1,29.96,720.0
0,28000.0,1,19.63,710.0
1,115500.0,1,21.52,705.0
1,150000.0,1,21.04,665.0
0,55000.0,1,12.55,710.0
0,52000.0,1,19.36,690.0
0,36000.0,1,4.4,660.0
1,40000.0,1,16.35,695.0
0,46000.0,1,27.86,680.0
1,40000.0,1,19.65,680.0
0,77000.0,1,20.4,790.0
0,38950.0,1,20.85,665.0
0,91000.0,1,21.71,680.0
0,82000.0,1,10.41,790.0
1,48000.0,0,31.67,735.0
1,47885.0,1,30.33,690.0
0,55000.0,1,27.61,685.0
1,33468.0,1,9.62,825.0
1,59000.0,1,29.94,665.0
1,65000.0,1,34.8,690.0
0,10260.0,1,9.47,720.0
1,56100.0,1,11.4,690.0
1,52000.0,1,23.12,720.0
0,61000.0,1,23.99,715.0
0,31000.0,1,18.82,665.0
1,52000.0,1,32.49,685.0
0,60000.0,1,23.02,705.0
1,99000.0,1,7.67,765.0
1,80000.0,1,27.0,760.0
0,32000.0,1,23.11,680.0
0,67000.0,0,26.92,680.0
1,55000.0,1,12.9,670.0
1,44400.0,1,10.27,690.0
0,45000.0,0,8.93,675.0
1,69000.0,1,14.94,660.0
1,130000.0,1,6.16,725.0
0,12000.0,1,8.9,730.0
0,50000.0,1,16.22,675.0
1,54000.0,1,9.31,680.0
0,68000.0,1,10.78,675.0
0,80000.0,1,12.06,740.0
0,52000.0,1,6.88,740.0
0,85000.0,1,24.78,680.0
1,70000.0,1,17.28,705.0
0,52060.0,1,27.07,665.0
0,90000.0,1,8.53,670.0
1,36000.0,1,20.63,700.0
0,59400.0,1,23.39,670.0
0,37500.0,1,19.26,670.0
1,67473.0,1,17.09,690.0
0,79000.0,1,5.3,710.0
1,118000.0,1,4.34,805.0
1,105000.0,1,15.92,670.0
0,74000.0,1,14.7,715.0
1,63000.0,0,16.66,660.0
1,65000.0,1,34.68,680.0
0,24000.0,1,5.05,695.0
1,180000.0,1,9.44,690.0
1,40000.0,1,15.06,665.0
1,80000.0,1,14.88,840.0
1,95000.0,1,13.28,670.0
0,85000.0,1,13.7,730.0
1,148000.0,1,5.03,740.0
1,80000.0,1,27.17,695.0
0,55000.0,1,1.51,675.0
1,79000.0,1,16.51,715.0
0,68000.0,0,16.87,710.0
1,80000.0,1,21.92,740.0
0,55000.0,1,21.21,680.0
0,70000.0,1,25.42,715.0
0,96000.0,1,24.49,675.0
0,115000.0,1,19.51,670.0
1,38372.0,1,1.56,665.0
0,67000.0,0,16.59,680.0
0,40000.0,1,22.5,670.0
0,50000.0,0,18.07,700.0
1,100000.0,1,18.53,695.0
1,134500.0,1,13.44,690.0
1,150000.0,0,16.37,715.0
0,50000.0,0,31.93,660.0
0,20000.0,1,3.9,730.0
1,49200.0,0,23.0,675.0
1,65000.0,1,10.04,680.0
0,45000.0,1,24.99,680.0
0,25000.0,1,21.17,695.0
0,48000.0,1,20.78,675.0
0,36000.0,1,29.37,705.0
1,58800.0,0,11.06,695.0
0,22000.0,1,29.51,690.0
1,92000.0,1,23.78,670.0
0,65000.0,1,12.65,680.0
0,13212.0,1,23.89,670.0
0,48500.0,1,7.77,675.0
1,57700.0,1,15.9,700.0
1,87500.0,1,13.37,670.0
1,50000.0,1,18.36,720.0
0,47000.0,1,9.81,665.0
1,97000.0,0,12.37,700.0
1,56000.0,1,19.22,725.0
1,90000.0,1,6.23,720.0
1,42000.0,1,31.44,690.0
0,52000.0,1,30.56,730.0
1,70000.0,1,16.58,690.0
1,70000.0,0,21.96,675.0
1,55000.0,0,14.2,660.0
1,35000.0,0,24.25,670.0
1,31000.0,0,25.44,675.0
1,86000.0,1,13.34,695.0
0,59000.0,1,13.83,720.0
0,64000.0,1,25.99,720.0
0,90000.0,1,16.52,660.0
0,50000.0,1,4.44,730.0
1,125000.0,1,17.08,680.0
0,60000.0,1,10.74,700.0
1,28000.0,1,9.6,680.0
0,65000.0,1,20.68,705.0
1,78000.0,1,15.97,710.0
0,55000.0,1,23.87,690.0
0,31867.68,1,33.52,660.0
1,61256.0,1,35.62,720.0
0,50000.0,1,11.83,685.0
1,35000.0,0,4.84,710.0
1,150000.0,1,6.88,705.0
0,35000.0,1,25.69,705.0
0,120000.0,1,12.08,675.0
1,100000.0,1,24.65,700.0
1,185000.0,1,6.28,785.0
0,24800.0,0,23.33,690.0
1,65000.0,1,19.7,685.0
1,94000.0,1,8.07,710.0
1,26416.0,1,20.26,675.0
1,58000.0,1,19.64,680.0
0,60500.0,1,22.99,720.0
1,75000.0,1,37.65,675.0
1,75548.0,1,8.85,680.0
0,62400.0,1,16.77,780.0
1,60000.0,1,8.8,775.0
1,52000.0,1,32.01,665.0
0,75000.0,1,24.72,695.0
1,89000.0,1,13.27,755.0
0,30000.0,1,25.32,700.0
0,48000.0,1,10.03,660.0
1,246000.0,1,9.34,725.0
0,38000.0,1,13.11,675.0
1,73000.0,0,6.99,695.0
0,39000.0,0,27.08,660.0
0,67700.0,1,19.5,675.0
0,35000.0,1,28.6,665.0
0,65628.0,1,2.34,720.0
1,73000.0,1,16.34,675.0
0,39000.0,1,12.06,800.0
1,100000.0,1,6.3,670.0
1,130000.0,0,9.94,715.0
0,72000.0,1,15.17,685.0
1,113000.0,1,10.43,735.0
1,197000.0,0,15.64,710.0
1,30000.0,1,26.2,675.0
1,125000.0,1,14.95,685.0
0,25000.0,1,18.34,700.0
1,62000.0,1,7.61,660.0
1,170000.0,1,13.19,730.0
1,65000.0,1,25.94,775.0
1,70000.0,1,33.68,675.0
0,85000.0,1,5.76,720.0
1,42078.4,1,19.62,685.0
1,62000.0,1,19.35,685.0
1,40000.0,1,29.55,715.0
1,157700.0,1,15.21,720.0
1,120000.0,1,14.58,735.0
0,50000.0,1,16.06,660.0
1,29000.0,1,21.56,675.0
0,91000.0,1,10.27,670.0
1,145000.0,1,27.23,695.0
0,100000.0,1,33.73,670.0
0,80000.0,1,24.01,675.0
1,225000.0,1,5.56,715.0
0,240500.0,1,12.06,690.0
1,50000.0,1,28.78,740.0
1,40000.0,1,24.51,710.0
1,225000.0,1,17.29,690.0
1,29000.0,0,27.56,680.0
0,125000.0,1,5.23,720.0
1,40900.0,1,21.77,705.0
0,42292.0,1,8.29,720.0
0,35000.0,1,24.07,705.0
0,50000.0,1,16.49,740.0
0,60000.0,1,8.64,725.0
1,179000.0,1,29.0,750.0
0,52000.0,1,1.11,750.0
1,75000.0,1,36.98,690.0
1,60000.0,1,11.74,685.0
0,70000.0,0,25.24,700.0
1,45000.0,1,6.21,670.0
0,61000.0,1,18.96,670.0
1,48000.0,0,13.65,675.0
0,104000.0,0,23.5,690.0
1,80500.0,1,25.55,695.0
0,53000.0,0,16.92,675.0
0,40000.0,0,17.73,675.0
0,87000.0,0,38.2,710.0
1,75000.0,1,23.6,685.0
1,40000.0,1,30.16,670.0
1,210000.0,1,5.12,780.0
1,52680.0,1,36.57,690.0
1,60000.0,1,16.38,720.0
0,52000.0,1,31.34,675.0
1,89000.0,1,33.25,675.0
0,30000.0,1,4.28,725.0
1,75000.0,1,14.17,715.0
1,75000.0,1,27.54,660.0
1,92000.0,1,12.64,720.0
1,150000.0,1,10.95,725.0
1,58000.0,0,21.77,695.0
0,48000.0,1,9.0,685.0
0,55161.6,0,21.54,670.0
0,36000.0,1,30.63,710.0
1,142000.0,0,11.45,690.0
1,50000.0,1,8.59,710.0
1,60000.0,1,24.81,715.0
1,55479.0,1,8.78,800.0
1,35000.0,1,20.68,670.0
1,30000.0,1,40.8,700.0
1,42000.0,1,1.66,735.0
1,85000.0,1,20.46,705.0
0,32000.0,0,15.35,690.0
1,95000.0,1,15.29,675.0
1,30400.0,1,30.04,670.0
0,51000.0,1,11.6,740.0
1,98000.0,1,14.13,695.0
1,52000.0,1,31.36,675.0
1,54000.0,1,33.47,670.0
1,56000.0,1,23.71,710.0
1,49500.0,1,27.3,665.0
1,65000.0,0,28.53,680.0
0,48000.0,1,19.8,690.0
1,115000.0,1,20.49,720.0
1,40000.0,1,30.27,720.0
1,97300.0,1,33.81,690.0
1,34600.0,1,12.97,760.0
1,77721.0,1,27.18,800.0
1,50000.0,1,25.11,745.0
1,46500.0,1,29.37,700.0
0,49940.0,1,21.68,665.0
0,37000.0,1,21.08,685.0
1,65000.0,1,18.45,685.0
0,28000.0,1,28.68,665.0
1,120000.0,1,10.23,660.0
1,28000.0,1,58.47,705.0
1,71000.0,1,30.93,705.0
1,63000.0,1,11.68,745.0
1,41000.0,1,1.87,730.0
0,83580.0,1,18.02,725.0
0,147200.0,1,21.68,670.0
1,92500.0,1,32.39,715.0
1,125000.0,1,13.06,690.0
1,83000.0,1,3.77,685.0
1,64000.0,1,6.77,795.0
1,92000.0,1,17.02,695.0
0,95000.0,1,12.58,775.0
0,45000.0,0,14.32,675.0
0,20000.0,1,6.78,685.0
1,90000.0,1,34.03,695.0
1,67000.0,0,12.45,675.0
0,64000.0,1,23.36,675.0
1,40000.0,1,19.98,715.0
0,105000.0,1,18.69,690.0
1,100000.0,1,31.17,690.0
1,215000.0,1,16.56,665.0
0,45000.0,1,16.77,670.0
0,35500.0,1,15.28,710.0
1,70000.0,1,13.8,660.0
0,55000.0,1,15.64,715.0
1,48000.0,1,13.63,660.0
1,90000.0,1,26.84,700.0
0,100000.0,1,3.16,715.0
1,32000.0,1,31.96,670.0
1,147000.0,0,15.99,700.0
0,27500.0,0,22.22,685.0
1,57170.0,1,8.65,745.0
1,96000.0,1,19.86,735.0
0,51000.0,1,20.54,665.0
1,64000.0,1,5.57,670.0
1,56000.0,1,19.07,685.0
1,150000.0,1,11.99,715.0
1,45000.0,1,18.77,700.0
0,44000.0,1,29.76,665.0
1,62000.0,1,21.22,665.0
0,40000.0,1,17.73,665.0
1,75000.0,1,27.34,680.0
1,50000.0,0,31.4,695.0
0,85000.0,1,12.7,720.0
0,30000.0,1,15.8,670.0
1,32500.0,1,22.01,675.0
1,65000.0,1,18.61,720.0
1,48000.0,1,27.25,725.0
1,67000.0,0,19.36,680.0
1,250000.0,1,15.34,715.0
1,100000.0,1,10.47,670.0
1,70000.0,1,30.52,685.0
1,89000.0,1,17.98,720.0
0,30996.0,1,24.74,740.0
1,59000.0,1,30.21,705.0
1,50000.0,1,27.77,710.0
0,33000.0,1,6.15,680.0
1,50000.0,1,15.67,670.0
1,94000.0,1,27.89,735.0
0,64523.0,1,13.43,675.0
1,140000.0,1,15.16,690.0
1,30000.0,1,10.64,675.0
1,25000.0,1,10.71,710.0
1,65000.0,1,21.79,730.0
1,80000.0,0,11.13,760.0
0,50000.0,1,14.45,665.0
0,44000.0,1,25.31,695.0
0,120000.0,1,20.62,710.0
1,160000.0,1,12.02,725.0
1,64000.0,1,24.51,660.0
0,45000.0,1,13.15,665.0
1,54000.0,1,6.6,690.0
0,51500.0,1,14.26,695.0
1,75000.0,1,2.68,675.0
0,57000.0,0,22.88,665.0
0,54828.0,1,15.58,675.0
0,60000.0,1,5.32,670.0
1,50000.0,1,14.07,740.0
0,81000.0,1,17.39,705.0
1,65000.0,1,26.2,715.0
0,31000.0,0,17.23,695.0
1,85000.0,1,12.0,705.0
1,90000.0,0,33.08,690.0
0,55000.0,1,25.91,665.0
1,45000.0,1,14.05,670.0
1,90000.0,1,13.59,685.0
1,60000.0,1,34.74,660.0
0,41600.0,1,8.71,685.0
0,32004.0,1,2.92,730.0
1,100000.0,1,23.84,690.0
1,80000.0,1,13.9,785.0
1,29000.0,0,22.85,685.0
1,76000.0,1,15.13,710.0
0,50000.0,1,14.95,740.0
1,72000.0,1,11.83,670.0
0,31200.0,1,24.23,740.0
1,67000.0,0,18.79,665.0
0,45000.0,1,23.23,680.0
1,129000.0,1,22.86,705.0
1,171960.0,1,3.85,690.0
1,29500.0,1,13.89,675.0
0,40000.0,1,9.84,665.0
0,62000.0,1,9.08,680.0
1,70000.0,1,11.43,775.0
1,72000.0,1,34.57,690.0
0,64000.0,1,10.54,670.0
0,52400.0,1,28.49,660.0
1,120000.0,1,10.82,690.0
1,75000.0,0,15.86,695.0
0,33600.0,1,15.93,740.0
0,85700.0,1,13.69,670.0
0,100000.0,1,19.58,695.0
1,142000.0,1,16.04,720.0
0,65000.0,0,12.08,705.0
1,78000.0,1,16.75,690.0
1,95000.0,1,10.03,785.0
1,51000.0,1,15.39,685.0
0,50000.0,1,11.09,670.0
1,160000.0,1,26.29,665.0
1,75000.0,1,18.14,670.0
1,75000.0,1,31.79,705.0
0,32000.0,1,16.17,670.0
1,90000.0,1,15.32,675.0
0,72000.0,1,11.4,665.0
1,54000.0,1,26.42,680.0
1,63000.0,1,27.07,695.0
1,64000.0,1,8.89,670.0
0,33000.0,1,31.42,715.0
1,160000.0,1,19.45,715.0
0,46500.0,1,13.29,675.0
1,90000.0,1,18.11,715.0
1,180000.0,1,8.72,775.0
1,132000.0,0,30.98,660.0
0,96000.0,1,19.29,705.0
1,89793.0,1,7.07,665.0
0,88000.0,1,26.41,675.0
1,63000.0,0,9.94,725.0
0,35000.0,1,29.68,660.0
1,74000.0,1,13.88,660.0
1,500000.0,1,10.24,710.0
1,72000.0,1,15.23,710.0
0,85000.0,0,20.8,660.0
1,150000.0,1,5.51,720.0
1,225000.0,1,4.51,755.0
0,75000.0,1,8.38,675.0
1,75000.0,1,15.02,725.0
1,111000.0,1,28.06,690.0
1,103000.0,1,15.31,710.0
0,55000.0,1,17.71,680.0
0,75000.0,0,3.87,705.0
0,50000.0,0,14.23,690.0
1,74000.0,1,24.08,695.0
1,174000.0,0,20.37,735.0
0,53000.0,1,16.69,730.0
1,124000.0,1,7.07,740.0
0,92000.0,1,13.48,700.0
0,32000.0,0,28.66,660.0
0,45000.0,1,19.65,680.0
1,79000.0,1,23.06,680.0
1,120000.0,1,13.28,725.0
1,75000.0,1,17.31,735.0
1,155000.0,1,26.32,740.0
0,75000.0,1,14.97,670.0
1,44290.0,1,24.36,670.0
0,80000.0,1,16.13,685.0
1,75000.0,1,18.18,695.0
0,37000.0,1,20.56,690.0
1,60000.0,1,5.14,750.0
1,70000.0,0,30.28,715.0
0,82000.0,1,24.17,660.0
1,72000.0,1,22.65,665.0
0,72000.0,0,11.35,680.0
0,52000.0,0,21.97,700.0
1,35898.0,1,29.56,715.0
0,58000.0,1,12.28,665.0
0,95000.0,1,13.93,710.0
0,100000.0,1,6.12,720.0
1,105000.0,0,26.89,690.0
1,51600.0,1,12.14,670.0
1,82000.0,1,26.3,685.0
1,60000.0,0,18.68,705.0
1,60000.0,1,9.86,700.0
1,35000.0,1,11.93,700.0
1,125000.0,1,2.32,700.0
0,50000.0,1,10.4,675.0
0,87000.0,1,26.97,660.0
1,42000.0,1,16.51,695.0
1,76000.0,1,34.2,675.0
1,120000.0,1,9.81,665.0
1,59800.0,1,17.3,665.0
1,60000.0,1,13.82,710.0
1,120000.0,1,10.71,735.0
1,80000.0,0,20.16,660.0
0,21500.0,1,30.65,675.0
1,145000.0,1,2.57,675.0
1,47840.0,1,10.82,700.0
1,90000.0,1,14.73,670.0
1,110000.0,0,27.0,690.0
1,34000.0,1,10.94,675.0
0,200000.0,1,10.99,755.0
0,59200.0,1,20.58,735.0
0,56000.0,0,22.52,670.0
1,399996.0,1,14.57,690.0
0,59000.0,1,15.32,730.0
1,128956.0,1,19.91,755.0
0,95000.0,1,10.54,720.0
0,45000.0,1,7.87,695.0
1,158000.0,1,13.14,660.0
1,24000.0,1,34.35,665.0
1,125000.0,1,15.14,670.0
1,42000.0,1,15.06,660.0
0,82000.0,1,36.28,700.0
1,41000.0,1,22.1,690.0
1,45000.0,1,19.89,665.0
1,78000.0,1,13.6,705.0
0,75000.0,0,21.44,665.0
1,28000.0,1,22.93,675.0
1,85000.0,1,13.26,665.0
1,45000.0,0,32.93,675.0
1,50000.0,0,13.68,685.0
1,89000.0,0,19.42,675.0
1,26000.0,1,30.42,825.0
0,68000.0,1,16.53,690.0
1,49000.0,1,16.16,690.0
1,73800.0,1,32.24,710.0
1,124000.0,1,19.59,730.0
1,67000.0,1,11.75,795.0
0,46000.0,1,11.74,680.0
1,56000.0,1,24.05,680.0
0,92000.0,1,1.53,665.0
1,75000.0,1,9.76,720.0
0,54000.0,1,18.0,660.0
0,75000.0,1,11.58,720.0
1,130000.0,1,19.19,665.0
1,120000.0,1,16.64,690.0
1,59736.0,1,18.08,700.0
1,252000.0,1,20.34,710.0
1,145000.0,0,36.1,730.0
0,41000.0,1,23.86,665.0
1,45000.0,0,11.22,665.0
1,62000.0,1,21.52,675.0
1,36000.0,1,24.53,685.0
0,102000.0,0,11.35,725.0
1,250000.0,1,5.31,690.0
1,49500.0,1,27.18,735.0
1,69000.0,1,12.15,690.0
1,108000.0,1,12.67,710.0
0,56000.0,1,20.89,755.0
1,55000.0,1,28.08,685.0
0,38600.0,1,9.73,715.0
1,50000.0,1,14.11,710.0
0,45900.0,1,16.63,690.0
1,39000.0,1,6.31,660.0
0,160000.0,1,10.95,690.0
0,64589.32,1,14.12,685.0
1,114000.0,1,8.42,675.0
0,130000.0,1,11.25,685.0
1,113000.0,1,24.28,675.0
1,48000.0,1,21.1,660.0
1,62000.0,1,20.79,675.0
1,40142.0,1,14.29,680.0
1,88000.0,1,23.16,660.0
1,48000.0,1,23.7,710.0
1,98000.0,1,18.58,690.0
1,85432.0,1,7.07,680.0
0,45000.0,1,5.49,660.0
1,30000.0,1,21.12,675.0
1,95000.0,1,11.87,710.0
0,54000.0,1,4.8,675.0
0,24000.0,1,14.95,715.0
1,40000.0,1,2.73,680.0
1,90000.0,1,15.47,660.0
1,120000.0,1,16.11,690.0
0,65000.0,1,11.48,680.0
0,141000.0,1,7.82,770.0
1,50000.0,1,16.54,685.0
0,39000.0,0,30.12,675.0
1,35000.0,1,10.19,720.0
1,120000.0,1,16.06,735.0
0,83213.64,0,34.01,665.0
1,50000.0,1,23.93,695.0
1,110000.0,1,29.11,735.0
0,40000.0,1,2.76,660.0
1,98000.0,1,2.12,680.0
0,36932.0,0,29.31,670.0
1,50000.0,1,28.66,660.0
0,60000.0,1,20.92,680.0
1,68001.58,1,19.82,685.0
0,45000.0,1,4.0,665.0
1,160000.0,1,23.52,670.0
1,65000.0,1,28.4,710.0
1,65000.0,1,29.12,715.0
1,34560.0,1,21.7,665.0
1,35000.0,0,25.89,765.0
0,140000.0,1,12.83,735.0
1,54000.0,1,8.22,680.0
0,35000.0,0,33.02,670.0
1,47000.0,1,10.88,685.0
1,90000.0,1,24.53,660.0
1,73955.0,1,24.88,705.0
0,50000.0,1,6.72,755.0
1,70000.0,1,3.36,770.0
0,85000.0,1,22.59,735.0
0,48500.0,1,25.88,675.0
1,90000.0,1,23.13,690.0
1,43594.64,1,8.26,710.0
0,79500.0,1,2.03,660.0
1,175000.0,1,6.98,780.0
0,41000.0,0,24.73,670.0
1,70000.0,1,14.41,675.0
1,45000.0,1,21.07,685.0
1,100000.0,1,11.44,660.0
1,60000.0,1,17.1,660.0
0,121500.0,1,10.58,665.0
0,86000.0,1,8.13,685.0
1,58000.0,1,22.72,705.0
1,150000.0,0,18.86,665.0
0,72500.0,1,11.31,675.0
1,120000.0,1,14.13,670.0
1,27000.0,1,21.78,680.0
1,76900.0,1,13.41,680.0
1,90000.0,1,15.95,725.0
1,57000.0,1,16.11,660.0
1,125000.0,1,17.34,670.0
1,133000.0,1,21.88,705.0
1,76911.0,1,29.3,680.0
0,22998.0,1,36.22,660.0
